"","codelist_name","snomed_concept_id","description","year","usage","prop_usage","snomed_code_description","name_lab"
"248","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2014",10,0.00560224089635854,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"249","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2015",20,0.0110497237569061,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"250","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2016",20,0.0101781170483461,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"251","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2017",20,0.0104712041884817,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"252","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2018",20,0.00987654320987654,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"253","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2019",30,0.0222222222222222,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"254","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2020",30,0.0265486725663717,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"255","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2021",30,0.0247933884297521,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"256","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2022",30,0.0225563909774436,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",NA
"257","hypertension_pregnancy","198947006","Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","2023",50,0.0408163265306122,"198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)","198947006 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)"
"258","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2011",20,0.0196078431372549,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"259","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2012",20,0.0172413793103448,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"260","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2013",10,0.00760456273764259,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"261","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2014",10,0.00560224089635854,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"262","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2015",10,0.00552486187845304,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"263","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2016",5,0.00254452926208651,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"264","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2017",10,0.00523560209424084,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"265","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2018",20,0.00987654320987654,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"266","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2019",10,0.00740740740740741,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"267","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2020",5,0.00442477876106195,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"268","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2021",10,0.00826446280991736,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"269","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2022",10,0.0075187969924812,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"270","hypertension_pregnancy","198949009","Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2023",5,0.00408163265306122,"198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)","198949009 - Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
"271","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2011",5,0.00490196078431373,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"272","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2013",10,0.00760456273764259,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"273","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2014",10,0.00560224089635854,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"274","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2015",5,0.00276243093922652,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"275","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2016",5,0.00254452926208651,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"276","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2017",5,0.00261780104712042,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"277","hypertension_pregnancy","198951008","Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2022",5,0.0037593984962406,"198951008 - Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"278","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2011",5,0.00490196078431373,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"279","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2013",5,0.00380228136882129,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"280","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2014",5,0.00280112044817927,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"281","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2015",5,0.00276243093922652,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"282","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2017",5,0.00261780104712042,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"283","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2019",10,0.00740740740740741,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"284","hypertension_pregnancy","198953006","Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)","2022",5,0.0037593984962406,"198953006 - Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)",NA
"285","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2011",260,0.254901960784314,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"286","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2012",260,0.224137931034483,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"287","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2013",290,0.220532319391635,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"288","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2014",300,0.168067226890756,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"289","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2015",340,0.187845303867403,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"290","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2016",420,0.213740458015267,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"291","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2017",370,0.193717277486911,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"292","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2018",360,0.177777777777778,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"293","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2019",270,0.2,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"294","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2020",260,0.230088495575221,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"295","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2021",270,0.223140495867769,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"296","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2022",280,0.210526315789474,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)",NA
"297","hypertension_pregnancy","198997005","Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","2023",190,0.155102040816327,"198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)","198997005 - Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)"
"298","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2011",250,0.245098039215686,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"299","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2012",320,0.275862068965517,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"300","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2013",380,0.288973384030418,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"301","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2014",560,0.313725490196078,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"302","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2015",550,0.303867403314917,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"303","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2016",580,0.295165394402036,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"304","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2017",630,0.329842931937173,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"305","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2018",670,0.330864197530864,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"306","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2019",440,0.325925925925926,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"307","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2020",380,0.336283185840708,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"308","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2021",360,0.297520661157025,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"309","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2022",410,0.308270676691729,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)",NA
"310","hypertension_pregnancy","198999008","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","2023",370,0.302040816326531,"198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)","198999008 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered (disorder)"
"311","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2011",10,0.00980392156862745,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"312","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2012",10,0.00862068965517241,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"313","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2013",40,0.0304182509505703,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"314","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2014",50,0.0280112044817927,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"315","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2015",80,0.0441988950276243,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"316","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2016",70,0.0356234096692112,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"317","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2017",80,0.0418848167539267,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"318","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2018",80,0.0395061728395062,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"319","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2019",30,0.0222222222222222,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"320","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2020",40,0.0353982300884956,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"321","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2021",20,0.0165289256198347,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"322","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2022",20,0.0150375939849624,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)",NA
"323","hypertension_pregnancy","199000005","Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","2023",20,0.0163265306122449,"199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)","199000005 - Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)"
"324","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2011",10,0.00980392156862745,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"325","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2012",20,0.0172413793103448,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"326","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2013",30,0.0228136882129278,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"327","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2014",50,0.0280112044817927,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"328","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2015",50,0.0276243093922652,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"329","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2016",60,0.0305343511450382,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"330","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2017",40,0.0209424083769634,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"331","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2018",70,0.0345679012345679,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"332","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2019",40,0.0296296296296296,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"333","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2020",30,0.0265486725663717,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"334","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2021",30,0.0247933884297521,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"335","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2022",40,0.0300751879699248,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)",NA
"336","hypertension_pregnancy","199002002","Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","2023",70,0.0571428571428571,"199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)","199002002 - Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)"
"337","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2011",30,0.0294117647058824,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"338","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2012",70,0.0603448275862069,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"339","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2013",40,0.0304182509505703,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"340","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2014",30,0.0168067226890756,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"341","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2015",40,0.0220994475138122,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"342","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2016",40,0.0203562340966921,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"343","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2017",30,0.0157068062827225,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"344","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2018",40,0.0197530864197531,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"345","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2019",10,0.00740740740740741,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"346","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2020",10,0.00884955752212389,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"347","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2021",30,0.0247933884297521,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"348","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2022",20,0.0150375939849624,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)",NA
"349","hypertension_pregnancy","199003007","Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","2023",30,0.0244897959183673,"199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)","199003007 - Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)"
"350","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2011",10,0.00980392156862745,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"351","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2013",5,0.00380228136882129,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"352","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2014",5,0.00280112044817927,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"353","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2015",10,0.00552486187845304,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"354","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2016",5,0.00254452926208651,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"355","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2017",5,0.00261780104712042,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"356","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2018",10,0.00493827160493827,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"357","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2019",10,0.00740740740740741,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"358","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2020",10,0.00884955752212389,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"359","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2021",10,0.00826446280991736,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"360","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2022",5,0.0037593984962406,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"361","hypertension_pregnancy","199005000","Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","2023",10,0.00816326530612245,"199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)","199005000 - Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)"
"362","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2011",10,0.00980392156862745,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"363","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2012",20,0.0172413793103448,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"364","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2013",5,0.00380228136882129,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"365","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2014",10,0.00560224089635854,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"366","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2015",5,0.00276243093922652,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
"367","hypertension_pregnancy","199008003","Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)","2016",10,0.00508905852417303,"199008003 - Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",NA
